514	89	1
515	12	1
480	68	1
516	12	1
517	208	1
518	187	1
519	75	1
520	70	1
73	77	1
52	3	1
521	522	1
165	89	1
342	161	1
523	524	1
525	5	1
526	119	1
507	77	1
527	10	1
146	269	1
528	511	1
529	17	1
530	12	1
157	3	1
531	499	1
532	17	1
533	534	1
535	12	1
536	537	1
538	68	1
517	3	1
539	77	1
540	12	1
541	373	1
542	3	1
48	3	1
543	3	1
56	17	1
263	161	1
329	277	1
72	544	1
545	12	1
301	89	1
193	143	1
13	412	1
511	40	1
295	10	1
296	12	1
546	119	1
547	548	1
549	550	1
156	58	1
76	460	1
254	12	1
109	12	1
95	17	1
551	3	1
552	219	1
553	40	1
554	59	1
555	77	1
556	386	1
557	119	1
558	3	1
304	3	1
559	14	1
437	123	1
244	12	1
136	269	1
560	119	1
396	561	1
562	40	1
563	451	1
400	499	1
89	12	1
199	564	1
247	3	1
102	12	1
565	25	1
566	3	1
567	3	1
139	183	1
568	3	1
100	174	1
164	17	1
349	119	1
159	21	1
359	40	1
569	12	1
570	3	1
429	3	1
571	42	1
572	12	1
573	574	1
575	183	1
576	80	1
577	89	1
578	3	1
579	119	1
580	77	1
581	12	1
130	5	1
323	70	1
582	3	1
583	28	1
539	5	1
584	12	1
585	3	1
586	587	1
222	3	1
588	213	1
589	12	1
90	77	1
590	12	1
591	5	1
548	3	1
592	119	1
393	25	1
593	3	1
594	70	1
595	70	1
350	95	1
129	3	1
596	12	1
510	101	1
597	68	1
224	3	1
598	8	1
599	12	1
504	269	1
600	17	1
450	174	1
124	3	1
601	8	1
256	602	1
603	12	1
604	12	1
605	40	1
606	12	1
607	189	1
608	123	1
609	12	1
610	12	1
611	612	1
54	46	1
602	52	1
613	77	1
614	52	1
439	5	1
615	12	1
616	119	1
435	3	1
617	3	1
367	89	1
362	14	1
618	3	1
619	102	1
620	181	1
141	12	1
621	17	1
622	410	1
623	21	1
624	46	1
625	40	1
299	192	1
626	255	1
503	17	1
204	525	1
627	70	1
628	46	1
629	21	1
175	335	1
630	21	1
631	3	1
454	46	1
632	335	1
489	127	1
549	3	1
633	634	1
635	119	1
636	3	1
452	5	1
637	25	1
360	638	1
187	12	1
358	17	1
639	46	1
632	12	1
640	100	1
212	3	1
175	46	1
107	77	1
641	77	1
642	50	1
643	25	1
644	12	1
316	5	1
645	3	1
92	255	1
646	219	1
647	21	1
550	8	1
81	648	1
649	77	1
650	651	1
52	161	1
652	17	1
453	77	1
653	127	1
649	12	1
654	161	1
573	3	1
631	12	1
655	656	1
138	194	1
420	50	1
657	58	1
658	50	1
410	3	1
607	659	1
660	8	1
661	68	1
662	21	1
226	183	1
498	161	1
194	17	1
663	8	1
204	12	1
11	46	1
664	161	1
665	70	1
666	12	1
249	119	1
667	219	1
574	8	1
433	77	1
668	3	1
669	161	1
667	114	1
670	449	1
448	255	1
671	25	1
1	12	1
190	12	1
81	12	1
504	12	1
672	40	1
245	47	1
673	12	1
4	46	1
674	70	1
408	265	1
535	25	1
675	17	1
559	12	1
23	114	1
676	119	1
677	42	1
635	8	1
678	12	1
270	77	1
115	77	1
361	183	1
679	574	1
680	3	1
681	3	1
682	683	1
684	17	1
685	119	1
510	3	1
614	143	1
325	686	1
505	12	1
687	14	1
373	174	1
688	17	1
689	143	1
690	587	1
91	21	1
324	25	1
65	691	1
692	161	1
599	68	1
693	12	1
694	213	1
695	127	1
696	217	1
583	119	1
697	70	1
580	3	1
538	3	1
698	40	1
546	699	1
700	17	1
121	119	1
701	702	1
559	8	1
703	61	1
605	89	1
270	21	1
508	14	1
704	14	1
705	3	1
706	3	1
671	46	1
707	77	1
469	40	1
708	12	1
709	340	1
710	212	1
346	25	1
396	12	1
116	12	1
387	449	1
11	25	1
711	61	1
712	158	1
390	336	1
659	3	1
425	100	1
691	100	1
713	3	1
714	10	1
715	12	1
21	12	1
716	40	1
717	12	1
510	77	1
718	3	1
271	40	1
503	14	1
280	17	1
699	14	1
539	3	1
702	3	1
318	3	1
719	699	1
720	119	1
313	30	1
721	12	1
722	3	1
723	17	1
558	61	1
724	12	1
725	17	1
89	77	1
726	340	1
727	27	1
728	3	1
562	12	1
729	213	1
572	80	1
722	17	1
730	17	1
731	77	1
732	551	1
357	17	1
733	3	1
734	426	1
431	28	1
735	3	1
736	3	1
737	161	1
133	3	1
382	48	1
733	17	1
738	89	1
41	12	1
739	219	1
609	70	1
56	3	1
740	277	1
741	12	1
742	21	1
743	119	1
344	12	1
249	14	1
269	14	1
389	119	1
324	416	1
567	12	1
140	101	1
444	100	1
364	187	1
567	30	1
736	12	1
604	3	1
650	12	1
744	161	1
745	12	1
746	174	1
747	14	1
539	46	1
687	119	1
554	60	1
748	3	1
749	161	1
402	70	1
169	12	1
750	12	1
751	17	1
752	12	1
753	127	1
97	3	1
754	217	1
755	12	1
233	3	1
756	10	1
258	12	1
204	77	1
147	14	1
497	340	1
230	3	1
757	3	1
758	759	1
383	17	1
376	21	1
686	12	1
24	3	1
760	12	1
565	77	1
117	761	1
271	21	1
762	210	1
207	3	1
763	12	1
764	77	1
29	21	1
532	12	1
63	25	1
765	3	1
766	77	1
691	12	1
767	114	1
169	250	1
71	3	1
768	3	1
32	3	1
77	12	1
441	46	1
221	40	1
143	3	1
670	12	1
769	3	1
770	25	1
82	3	1
771	12	1
772	127	1
773	17	1
110	12	1
774	46	1
9	12	1
380	548	1
775	12	1
776	12	1
777	269	1
148	12	1
778	21	1
354	12	1
604	386	1
779	119	1
780	70	1
591	46	1
496	3	1
528	77	1
781	12	1
782	77	1
528	101	1
783	46	1
636	8	1
358	119	1
784	161	1
715	219	1
785	3	1
256	161	1
358	14	1
786	40	1
787	12	1
757	100	1
419	12	1
788	17	1
789	790	1
389	12	1
726	441	1
791	61	1
757	451	1
712	70	1
354	95	1
792	3	1
632	3	1
793	17	1
416	213	1
28	3	1
794	422	1
795	12	1
796	70	1
553	101	1
669	548	1
114	12	1
111	3	1
797	3	1
798	3	1
799	30	1
753	3	1
800	248	1
552	12	1
220	77	1
440	3	1
118	14	1
739	277	1
357	119	1
343	70	1
801	17	1
802	61	1
803	114	1
804	12	1
342	805	1
601	119	1
282	460	1
806	40	1
98	664	1
764	12	1
807	75	1
434	77	1
171	808	1
102	40	1
546	412	1
261	3	1
496	219	1
809	3	1
7	183	1
751	12	1
810	114	1
182	3	1
811	114	1
812	8	1
813	70	1
557	17	1
511	77	1
814	21	1
504	8	1
815	17	1
227	40	1
816	12	1
817	12	1
687	17	1
9	3	1
476	12	1
818	3	1
819	17	1
285	12	1
659	114	1
809	12	1
202	3	1
280	100	1
55	21	1
619	12	1
820	3	1
727	12	1
821	8	1
822	21	1
271	89	1
101	40	1
823	3	1
824	3	1
329	12	1
825	3	1
826	17	1
827	114	1
69	12	1
321	17	1
292	213	1
828	3	1
829	3	1
698	672	1
557	183	1
290	574	1
830	21	1
831	70	1
832	12	1
331	435	1
833	70	1
14	3	1
762	827	1
573	17	1
834	12	1
835	424	1
694	416	1
795	3	1
516	386	1
387	75	1
836	75	1
131	699	1
837	95	1
838	176	1
92	683	1
205	5	1
839	3	1
823	12	1
276	41	1
840	3	1
841	17	1
223	3	1
842	3	1
269	17	1
509	12	1
843	3	1
166	255	1
652	826	1
709	3	1
246	12	1
30	12	1
844	179	1
814	40	1
302	12	1
845	3	1
509	77	1
846	12	1
6	219	1
679	17	1
847	848	1
849	557	1
220	12	1
502	296	1
690	255	1
777	17	1
497	12	1
489	3	1
459	3	1
176	3	1
715	3	1
67	522	1
514	77	1
614	161	1
374	158	1
850	100	1
685	3	1
685	8	1
10	3	1
168	691	1
851	12	1
852	12	1
331	12	1
199	12	1
853	12	1
854	3	1
855	17	1
856	596	1
578	119	1
857	708	1
858	70	1
799	40	1
65	3	1
492	267	1
566	40	1
616	3	1
293	12	1
21	77	1
754	123	1
724	859	1
35	89	1
860	70	1
96	123	1
84	12	1
275	579	1
861	255	1
168	100	1
504	14	1
256	3	1
318	77	1
862	25	1
655	21	1
88	3	1
196	3	1
428	89	1
726	5	1
539	213	1
840	17	1
325	3	1
450	3	1
577	580	1
635	269	1
811	12	1
329	397	1
593	664	1
281	386	1
407	827	1
252	127	1
135	12	1
863	17	1
864	40	1
174	17	1
639	25	1
865	14	1
866	557	1
867	100	1
868	17	1
869	828	1
820	66	1
776	68	1
870	8	1
831	12	1
291	77	1
692	12	1
871	699	1
370	651	1
334	12	1
872	255	1
567	265	1
540	14	1
821	12	1
640	174	1
249	17	1
873	3	1
496	12	1
874	119	1
362	17	1
425	12	1
875	638	1
781	551	1
876	10	1
877	70	1
878	17	1
540	119	1
27	12	1
756	296	1
879	174	1
880	340	1
856	40	1
570	1	1
669	12	1
406	3	1
541	95	1
785	881	1
679	183	1
479	75	1
250	77	1
218	42	1
36	440	1
188	210	1
132	60	1
252	70	1
110	119	1
612	12	1
710	211	1
439	46	1
88	77	1
882	12	1
143	12	1
348	50	1
559	269	1
716	77	1
883	77	1
884	378	1
885	21	1
227	77	1
853	551	1
613	265	1
775	89	1
886	12	1
477	12	1
887	27	1
888	3	1
450	12	1
889	40	1
890	267	1
146	119	1
628	12	1
891	10	1
817	75	1
477	183	1
471	271	1
686	21	1
864	3	1
892	17	1
875	3	1
59	17	1
162	284	1
461	119	1
893	262	1
433	3	1
241	89	1
774	3	1
357	12	1
455	12	1
555	25	1
894	12	1
792	70	1
394	3	1
895	5	1
896	17	1
897	77	1
179	3	1
566	12	1
623	645	1
898	258	1
802	3	1
876	296	1
175	3	1
582	46	1
899	12	1
425	3	1
662	3	1
290	12	1
676	3	1
483	12	1
454	12	1
602	12	1
900	17	1
694	25	1
27	3	1
29	3	1
901	161	1
612	70	1
902	174	1
447	77	1
903	3	1
592	269	1
669	3	1
751	8	1
904	3	1
905	12	1
265	21	1
413	17	1
207	89	1
449	75	1
906	3	1
907	436	1
868	3	1
318	265	1
707	5	1
896	95	1
908	3	1
422	80	1
909	8	1
910	89	1
911	40	1
912	28	1
494	161	1
474	89	1
858	12	1
913	12	1
816	89	1
815	3	1
689	142	1
130	77	1
914	482	1
163	3	1
907	3	1
399	61	1
564	12	1
592	12	1
915	3	1
285	3	1
916	60	1
153	40	1
721	8	1
197	21	1
439	12	1
515	183	1
865	412	1
244	3	1
389	17	1
495	17	1
795	196	1
335	3	1
695	12	1
78	50	1
191	25	1
483	37	1
613	40	1
24	77	1
364	3	1
842	10	1
917	17	1
757	174	1
346	3	1
918	40	1
516	3	1
919	192	1
388	3	1
135	77	1
87	3	1
920	12	1
310	3	1
700	12	1
921	12	1
618	8	1
83	77	1
360	12	1
562	89	1
922	27	1
923	8	1
311	3	1
924	3	1
117	161	1
742	40	1
339	42	1
401	174	1
728	248	1
506	77	1
779	3	1
509	5	1
468	183	1
78	48	1
611	127	1
722	1	1
925	21	1
926	98	1
927	21	1
801	12	1
928	14	1
300	3	1
375	3	1
543	12	1
296	3	1
929	410	1
930	12	1
667	277	1
931	174	1
501	12	1
486	12	1
793	12	1
325	12	1
173	100	1
508	17	1
256	375	1
169	25	1
778	40	1
503	12	1
139	223	1
932	12	1
506	265	1
880	5	1
933	3	1
42	114	1
484	12	1
934	664	1
585	161	1
262	119	1
780	158	1
726	25	1
935	17	1
536	3	1
936	119	1
937	12	1
672	21	1
926	664	1
938	378	1
31	812	1
323	759	1
525	46	1
659	210	1
647	40	1
28	8	1
418	441	1
533	12	1
305	12	1
122	58	1
939	350	1
515	119	1
629	89	1
679	12	1
940	3	1
187	70	1
646	12	1
844	3	1
371	5	1
286	371	1
941	3	1
849	226	1
819	826	1
357	8	1
651	102	1
338	213	1
430	8	1
578	12	1
270	40	1
942	12	1
279	161	1
703	12	1
694	5	1
367	77	1
445	12	1
943	367	1
618	14	1
944	158	1
149	12	1
672	3	1
186	70	1
702	75	1
945	102	1
205	25	1
579	8	1
946	3	1
947	80	1
693	27	1
629	77	1
387	3	1
948	70	1
527	12	1
171	21	1
89	3	1
333	119	1
144	949	1
258	27	1
568	12	1
191	5	1
158	12	1
408	30	1
366	555	1
162	3	1
331	77	1
804	702	1
892	3	1
387	12	1
411	659	1
515	3	1
407	659	1
698	12	1
853	77	1
885	77	1
950	174	1
796	858	1
5	12	1
267	3	1
889	915	1
575	3	1
192	3	1
951	703	1
320	77	1
952	17	1
322	70	1
89	21	1
550	17	1
438	70	1
953	3	1
954	12	1
754	3	1
807	12	1
879	3	1
955	12	1
525	3	1
929	75	1
956	3	1
29	12	1
494	143	1
957	12	1
958	587	1
959	12	1
567	21	1
855	14	1
393	12	1
85	3	1
960	12	1
574	12	1
688	8	1
866	17	1
463	961	1
553	12	1
665	759	1
962	219	1
319	3	1
270	89	1
925	12	1
963	12	1
645	102	1
687	3	1
610	8	1
525	25	1
469	12	1
684	95	1
633	17	1
716	21	1
964	50	1
375	161	1
630	77	1
478	12	1
965	12	1
220	89	1
765	12	1
966	3	1
967	21	1
456	68	1
953	664	1
691	3	1
194	12	1
515	477	1
5	25	1
968	161	1
250	25	1
457	119	1
185	3	1
206	40	1
544	3	1
36	149	1
969	70	1
970	12	1
971	564	1
972	14	1
973	179	1
327	12	1
172	17	1
491	3	1
790	114	1
341	449	1
431	119	1
569	3	1
335	12	1
478	3	1
974	40	1
334	975	1
961	41	1
699	17	1
435	5	1
976	977	1
171	77	1
688	14	1
978	17	1
215	50	1
979	12	1
980	40	1
32	269	1
94	12	1
510	40	1
8	119	1
131	3	1
637	628	1
31	8	1
770	46	1
202	149	1
512	12	1
34	119	1
406	102	1
971	12	1
981	12	1
982	574	1
44	40	1
983	12	1
984	12	1
495	119	1
747	119	1
854	40	1
912	14	1
51	161	1
798	12	1
985	174	1
628	77	1
136	119	1
180	21	1
729	77	1
853	25	1
198	17	1
743	12	1
716	101	1
41	114	1
512	77	1
801	100	1
986	12	1
603	3	1
834	40	1
458	17	1
253	12	1
952	3	1
491	46	1
769	386	1
276	42	1
338	77	1
203	759	1
354	3	1
987	77	1
59	12	1
988	5	1
985	3	1
23	12	1
890	12	1
605	596	1
578	699	1
181	3	1
887	3	1
509	525	1
304	119	1
19	17	1
292	25	1
544	12	1
989	17	1
990	195	1
973	3	1
991	12	1
62	119	1
588	46	1
924	70	1
917	12	1
197	140	1
799	21	1
992	77	1
47	50	1
33	12	1
452	770	1
993	167	1
865	12	1
723	12	1
705	219	1
886	25	1
994	248	1
808	12	1
784	75	1
941	17	1
437	3	1
412	119	1
644	3	1
144	587	1
892	995	1
301	21	1
870	12	1
980	3	1
681	21	1
996	70	1
662	808	1
997	59	1
998	80	1
546	3	1
73	12	1
919	161	1
471	21	1
740	219	1
999	119	1
1000	52	1
1001	12	1
409	60	1
664	3	1
201	5	1
841	12	1
966	77	1
565	5	1
31	12	1
1002	12	1
959	21	1
253	123	1
1003	77	1
213	77	1
871	119	1
363	3	1
741	3	1
1004	17	1
1005	89	1
320	101	1
569	119	1
715	42	1
697	12	1
729	12	1
620	12	1
243	161	1
939	3	1
510	21	1
263	3	1
1006	763	1
547	12	1
1007	3	1
242	46	1
409	17	1
45	435	1
231	12	1
908	267	1
274	46	1
162	12	1
456	522	1
1008	12	1
88	21	1
121	579	1
404	12	1
100	3	1
892	12	1
136	12	1
123	12	1
966	5	1
1009	482	1
526	17	1
539	12	1
890	17	1
452	435	1
721	3	1
585	87	1
799	367	1
976	12	1
711	161	1
989	12	1
356	3	1
753	70	1
703	3	1
172	8	1
927	3	1
1010	3	1
1011	161	1
1012	68	1
494	52	1
206	3	1
392	17	1
682	448	1
583	8	1
656	77	1
124	89	1
1013	174	1
873	46	1
305	17	1
1014	12	1
1015	12	1
723	3	1
623	12	1
1016	3	1
1017	12	1
737	61	1
1018	119	1
625	30	1
466	77	1
1019	119	1
576	12	1
610	119	1
959	3	1
713	77	1
1020	636	1
616	12	1
245	3	1
769	12	1
37	3	1
933	27	1
1015	3	1
893	119	1
116	89	1
534	3	1
1021	858	1
1022	3	1
455	210	1
1023	12	1
137	3	1
545	956	1
1024	3	1
719	3	1
7	223	1
655	580	1
137	49	1
1025	8	1
94	17	1
799	89	1
863	50	1
1026	12	1
560	8	1
961	277	1
331	46	1
1027	17	1
475	17	1
752	3	1
1028	14	1
1029	683	1
459	435	1
138	12	1
1030	181	1
571	277	1
739	496	1
1031	40	1
414	659	1
548	61	1
955	17	1
974	21	1
465	3	1
545	123	1
820	12	1
140	3	1
831	158	1
750	161	1
85	323	1
211	12	1
178	102	1
192	161	1
864	77	1
243	12	1
48	17	1
434	46	1
925	89	1
590	210	1
673	161	1
1032	28	1
656	12	1
895	12	1
697	248	1
710	12	1
785	77	1
387	519	1
582	77	1
847	12	1
1033	3	1
438	3	1
983	3	1
619	514	1
1034	12	1
1035	25	1
775	3	1
594	759	1
751	3	1
319	46	1
75	12	1
751	819	1
324	46	1
929	1036	1
981	161	1
503	8	1
910	21	1
29	77	1
82	21	1
1037	3	1
381	12	1
1038	315	1
787	3	1
184	183	1
719	12	1
334	3	1
1039	397	1
908	17	1
49	12	1
1040	3	1
220	424	1
45	5	1
22	17	1
1013	3	1
39	12	1
467	12	1
672	89	1
1041	70	1
651	12	1
642	3	1
219	12	1
1042	791	1
641	3	1
1008	77	1
1043	3	1
440	12	1
950	3	1
706	77	1
1044	12	1
280	66	1
2	12	1
1034	21	1
349	12	1
838	3	1
493	17	1
427	174	1
134	12	1
113	3	1
935	174	1
1045	386	1
979	695	1
540	461	1
467	42	1
788	50	1
426	25	1
697	568	1
842	12	1
549	383	1
766	25	1
641	12	1
1046	5	1
1047	8	1
168	3	1
777	8	1
1042	161	1
612	127	1
793	100	1
389	8	1
270	3	1
127	3	1
234	219	1
816	3	1
1048	89	1
218	12	1
495	14	1
150	10	1
16	14	1
1015	399	1
985	12	1
248	70	1
118	3	1
1049	68	1
336	3	1
370	12	1
890	3	1
168	174	1
833	695	1
70	3	1
319	426	1
16	119	1
627	311	1
1050	3	1
1017	14	1
145	3	1
1051	12	1
159	77	1
894	3	1
127	12	1
321	12	1
1007	12	1
998	167	1
131	412	1
566	221	1
477	8	1
231	3	1
1018	12	1
1052	1053	1
1054	114	1
851	3	1
624	770	1
379	40	1
1055	3	1
625	265	1
577	77	1
519	388	1
929	161	1
818	50	1
883	424	1
459	77	1
132	3	1
157	12	1
1056	12	1
736	14	1
365	14	1
475	59	1
1033	77	1
556	3	1
201	46	1
415	5	1
634	12	1
1057	21	1
278	77	1
48	12	1
352	761	1
805	75	1
595	3	1
342	75	1
1058	12	1
701	12	1
798	28	1
365	17	1
977	3	1
1059	3	1
1031	89	1
330	12	1
336	14	1
424	21	1
1029	80	1
461	412	1
256	12	1
724	8	1
254	522	1
586	255	1
1049	12	1
237	119	1
507	46	1
261	12	1
519	3	1
1003	12	1
190	25	1
120	3	1
210	12	1
885	3	1
1052	58	1
257	12	1
1060	12	1
751	826	1
936	812	1
308	3	1
214	17	1
909	14	1
953	61	1
340	3	1
619	3	1
1061	634	1
1062	1063	1
902	95	1
501	89	1
191	3	1
792	187	1
373	12	1
192	52	1
894	68	1
265	3	1
482	12	1
13	17	1
82	89	1
470	27	1
541	17	1
799	77	1
227	21	1
340	77	1
1020	3	1
236	100	1
7	12	1
340	12	1
616	17	1
506	12	1
1027	12	1
942	40	1
22	763	1
473	75	1
603	8	1
1064	70	1
445	196	1
1059	12	1
408	40	1
836	3	1
491	77	1
656	580	1
851	759	1
1065	127	1
203	248	1
720	267	1
383	12	1
1066	255	1
1067	50	1
465	58	1
111	25	1
391	3	1
969	3	1
1068	3	1
1005	3	1
493	28	1
499	3	1
1069	285	1
414	114	1
420	3	1
304	8	1
578	14	1
1070	3	1
756	68	1
205	77	1
306	50	1
265	40	1
961	114	1
369	3	1
822	89	1
141	17	1
673	602	1
848	12	1
833	12	1
943	265	1
318	40	1
1017	8	1
862	46	1
533	3	1
305	3	1
1071	3	1
122	3	1
1072	12	1
907	119	1
211	3	1
956	58	1
151	40	1
337	59	1
428	12	1
555	335	1
763	17	1
377	61	1
409	12	1
625	367	1
22	3	1
803	210	1
856	12	1
183	119	1
351	119	1
613	30	1
411	189	1
943	77	1
923	17	1
62	28	1
406	21	1
1073	101	1
319	77	1
502	68	1
500	12	1
1020	17	1
1074	102	1
1075	12	1
956	123	1
574	17	1
439	25	1
507	3	1
260	77	1
548	161	1
735	46	1
152	3	1
818	17	1
306	48	1
932	25	1
506	367	1
742	77	1
1076	12	1
289	14	1
193	375	1
470	544	1
147	28	1
194	574	1
824	70	1
492	3	1
478	119	1
907	12	1
778	83	1
1077	40	1
84	119	1
827	659	1
652	12	1
569	17	1
900	3	1
394	77	1
336	12	1
941	28	1
244	77	1
482	50	1
786	3	1
1051	40	1
927	686	1
1051	3	1
1053	58	1
798	14	1
448	683	1
203	12	1
447	21	1
946	77	1
719	17	1
1005	124	1
326	50	1
553	21	1
386	3	1
760	25	1
272	3	1
1077	3	1
1046	46	1
854	30	1
183	8	1
733	59	1
1078	114	1
698	89	1
451	12	1
1079	3	1
1080	12	1
967	30	1
954	3	1
591	539	1
1081	12	1
160	3	1
632	77	1
1082	248	1
607	3	1
73	101	1
1031	3	1
1032	17	1
347	70	1
709	77	1
130	3	1
38	336	1
921	80	1
1054	3	1
163	12	1
625	12	1
1083	12	1
822	77	1
443	3	1
967	77	1
667	42	1
149	3	1
29	89	1
1084	17	1
735	5	1
677	3	1
655	12	1
598	119	1
490	416	1
126	3	1
312	17	1
875	127	1
852	70	1
554	17	1
390	412	1
1085	3	1
738	21	1
511	101	1
630	3	1
924	196	1
923	12	1
321	8	1
965	3	1
236	3	1
932	5	1
761	12	1
